//版本号  260517
//        
//       
//         
	   
央视频道,#genre#
河北卫视,http://39.134.13.35:6610/180000001001/00000001000000000016000000007223/index.m3u8?
内蒙古卫视,http://39.134.240.3/PLTV/2/224/3221226074/index.m3u8
厦门卫视,http://39.134.242.92:80/180000001002/00000001000000000022000000381023/index.m3u8
安徽卫视,http://223.241.247.214:85//tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/720p.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/360p.m3u8
浙江卫视,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8
浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,http://ali-vl.cztv.com/channels/lantian/channel007/360p.m3u8
江苏卫视,http://61.163.181.78:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://60.174.40.117:85/tsfile/live/1033_1.m3u8?key=txiptv
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8

安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8
北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8
重庆卫视,http://60.16.0.216:5757/hls/36/index.m3u8
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8
广西卫视,http://60.16.0.216:5757/hls/45/index.m3u8
贵州卫视,http://60.16.0.216:5757/hls/37/index.m3u8
河南卫视,http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
黑龙江卫视,http://112.27.235.94:8000/hls/48/index.m3u8
湖北卫视,http://60.16.0.216:5757/hls/33/index.m3u8
湖南卫视,http://61.163.181.78:85/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://112.27.235.94:8000/hls/31/index.m3u8
江苏卫视,http://112.27.235.94:8000/hls/32/index.m3u8
江苏卫视,http://60.16.0.216:5757/hls/24/index.m3u8
莲花卫视,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
辽宁卫视,http://60.16.0.216:5757/hls/32/index.m3u8
内蒙古蒙语卫视,http://play1-qk.nmtv.cn/live/1686560387346365.m3u8
内蒙古卫视,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8$LR?IPV4『线路27』
内蒙古卫视,http://60.16.0.216:5757/hls/41/index.m3u8
山东卫视,http://112.27.235.94:8000/hls/34/index.m3u8
山西卫视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
山西卫视,http://60.16.0.216:5757/hls/39/index.m3u8
陕西卫视,http://112.27.235.94:8000/hls/43/index.m3u8
上海卫视,http://112.27.235.94:8000/hls/28/index.m3u8
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8
四川卫视,http://112.27.235.94:8000/hls/35/index.m3u8
四川卫视,http://60.16.0.216:5757/hls/30/index.m3u8
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8
天津卫视,http://60.16.0.216:5757/hls/34/index.m3u8
西藏卫视,http://php.jdshipin.com/xztv.php?id=ws
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8#
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
云南卫视,http://112.27.235.94:8000/hls/40/index.m3u8
浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8$LR?IPV4『线路55』
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$LR?IPV4『线路56』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$LR?IPV4『线路105』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8$LR?IPV4『线路166』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://8.138.7.223/tv/zjws.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$LR?IPV4『线路89』
浙江卫视,http://112.27.235.94:8000/hls/29/index.m3u8 

湖南频道,#genre#

桂东融媒,http://59.110.175.70:10001/hunhszx.php?id=174
桂阳新闻综合,http://59.110.175.70:10001/hunhszx.php?id=7
中方县电视台,http://59.110.175.70:10001/hunhszx.php?id=18
芷江电视台,http://59.110.175.70:10001/hunhszx.php?id=20
新晃电视台,http://59.110.175.70:10001/hunhszx.php?id=23
耒阳电视台,http://59.110.175.70:10001/hunhszx.php?id=27
汉寿综合频道,http://59.110.175.70:10001/hunhszx.php?id=31
靖州综合频道,http://59.110.175.70:10001/hunhszx.php?id=34
麻阳电视台,http://59.110.175.70:10001/hunhszx.php?id=38
永兴电视台,http://59.110.175.70:10001/hunhszx.php?id=40
双峰县电视台,http://59.110.175.70:10001/hunhszx.php?id=131
花垣综合,http://59.110.175.70:10001/hunhszx.php?id=134
吉首综合,http://59.110.175.70:10001/hunhszx.php?id=143
古丈电视,http://59.110.175.70:10001/hunhszx.php?id=144
临武综合,http://59.110.175.70:10001/hunhszx.php?id=148
汝城电视台,http://59.110.175.70:10001/hunhszx.php?id=149
桃源电视台,http://59.110.175.70:10001/hunhszx.php?id=157
攸县电视台,http://59.110.175.70:10001/hunhszx.php?id=158
沅江综合,http://59.110.175.70:10001/hunhszx.php?id=163
湘阴综合,http://59.110.175.70:10001/hunhszx.php?id=165
汨罗综合,http://59.110.175.70:10001/hunhszx.php?id=166
新化电视台,http://59.110.175.70:10001/hunhszx.php?id=170
桂东融媒,http://59.110.175.70:10001/hunhszx.php?id=174
绥宁电视台,http://59.110.175.70:10001/hunhszx.php?id=182
衡阳县电视台,http://59.110.175.70:10001/hunhszx.php?id=183
嘉禾新闻综合,http://59.110.175.70:10001/hunhszx.php?id=184
桑植新闻综合,http://59.110.175.70:10001/hunhszx.php?id=185
桂东融,http://itv.pinrui.vip/guidong.php?id=174

桂东融,http://xue.ct.ws/guidong.php?id=174

湖南娱乐,http://39.134.13.35:6610/180000001001/00000001000000000007000000001248/index.m3u8?
湖南电视剧,http://39.134.13.35:6610/180000001001/00000001000000001001000000000037/index.m3u8?
湖南电影,http://39.134.240.3/PLTV/2/224/3221226140/index.m3u8
湖南经视,http://39.134.240.3/PLTV/2/224/3221226036/index.m3u8
湖南教育,http://39.134.242.92:80/180000001002/00000001000000000023000000196697/index.m3u8
湖南都市,http://39.134.13.37:6610/180000001001/00000001000000000007000000001249/index.m3u8?
湖南爱晚,http://39.134.240.3/PLTV/2/224/3221226192/index.m3u8
湖南国际,http://39.134.13.35:6610/180000001001/00000001000000001001000000000045/index.m3u8?
金鹰纪实,http://39.134.13.35:6610/180000001001/00000001000000000016000000007228/index.m3u8?
金鹰卡通,http://39.134.13.35:6610/180000001001/00000001000000000007000000001247/index.m3u8?
快乐垂钓,http://39.134.240.3/PLTV/2/224/3221226348/index.m3u8
茶频道,http://39.134.13.35:6610/180000001001/00000001000000000025000000316196/index.m3u8?
卡酷动画,http://39.134.242.92:80/180000001002/00000001000000000090000000215608/main.m3u8
梨园频道,http://39.134.13.35:6610/180000001001/00000001000000000064000000308847/index.m3u8?
天元围棋,http://39.134.13.35:6610/180000001001/00000001000000000010000000040365/index.m3u8?
武术世界,http://39.134.13.35:6610/180000001001/00000001000000000064000000308859/index.m3u8?
文物宝库,http://39.134.13.35:6610/180000001001/00000001000000000064000000308848/index.m3u8?
张家界综合,http://111.23.232.117:80/180000001001/00000001000000001017000000440370/main.m3u8?IASHttpSessionId=OTT
张家界公共,http://111.23.232.117:80/180000001001/00000001000000001017000000440409/main.m3u8?IASHttpSessionId=OTT
长沙文旅,http://111.23.232.117/180000001002/32024050609475789931438327485597/index.m3u8?
长沙文旅,http://111.23.232.117/180000001002/32024050609475789931438327485597/main.m3u8
长沙新闻,http://111.23.232.117/180000001002/00000001000000000008000000047429/main.m3u8
长沙新闻,http://111.23.232.117/180000001002/00000001000000000008000000047429/index.m3u8?
长沙新闻,http://36.158.166.3:8089/180000001002/00000001000000000008000000047429/main.m3u8
长沙政法,http://36.158.166.3:8089/180000001002/00000001000000000008000000047430/main.m3u8
长沙政法,http://111.23.232.117/180000001002/00000001000000000008000000047430/main.m3u8
长沙政法,http://111.23.232.117/180000001002/00000001000000000008000000047430/index.m3u8?
长沙政法,http://36.158.166.3:8089/180000001002/00000000000000020000000000182540/main.m3u8
湖南娱乐,http://183.215.116.134:6610/180000001001/00000001000000001001000000000040/main.m3u8?IASHttpSessionId=OTT
湖南娱乐,http://111.23.232.117/180000001002/00000001000000000007000000001248/index.m3u8?
湖南娱乐,http://183.215.116.134:6610/180000001001/00000001000000000007000000001248/main.m3u8?IASHttpSessionId=OTT
湖南娱乐,http://183.215.116.134:6610/180000001001/00000000000000020000000000182313/main.m3u8?IASHttpSessionId=OTT
湖南娱乐,http://111.23.232.117/180000001002/00000001000000000007000000001248/main.m3u8
湖南娱乐,http://183.215.116.134:6610/180000001001/00000001000000000002000000027995/main.m3u8?IASHttpSessionId=OTT
湖南娱乐,http://111.23.232.117:80/180000001001/00000001000000000002000000027995/main.m3u8
湖南娱乐,http://36.158.166.3:8089/180000001002/00000001000000000007000000001248/main.m3u8
湖南娱乐,http://111.23.232.117:80/180000001001/00000001000000001001000000000040/main.m3u8
湖南爱晚,http://183.215.116.134:6610/180000001001/00000001000000001001000000000044/main.m3u8?IASHttpSessionId=OTT
湖南爱晚,http://111.23.232.117/180000001002/00000001000000000008000000047425/main.m3u8
湖南爱晚,http://183.215.116.134:6610/180000001001/00000001000000000008000000047425/main.m3u8?IASHttpSessionId=OTT
湖南爱晚,http://36.158.166.3:8089/180000001002/00000001000000000008000000047425/main.m3u8
湖南爱晚,http://111.23.232.117:80/180000001001/00000001000000001001000000000044/main.m3u8
湖南爱晚,http://111.23.232.117/180000001002/00000001000000000008000000047425/index.m3u8?
湖南爱晚,http://183.215.116.134:6610/180000001001/00000000000000020000000000182310/main.m3u8?IASHttpSessionId=OTT
湖南爱晚,http://111.23.232.117:80/180000001001/00000001000000000002000000027997/main.m3u8
湖南爱晚,http://183.215.116.134:6610/180000001001/00000001000000000002000000027997/main.m3u8?IASHttpSessionId=OTT
湖南电视剧,http://111.23.232.117:80/180000001001/00000001000000000002000000027998/main.m3u8
湖南电视剧,http://183.215.116.134:6610/180000001001/00000001000000000002000000027998/main.m3u8?IASHttpSessionId=OTT
湖南电视剧,http://183.215.116.134:6610/180000001001/00000000000000020000000000182309/main.m3u8?IASHttpSessionId=OTT
湖南电视剧,http://183.215.116.134:6610/180000001001/00000001000000000007000000001245/main.m3u8?IASHttpSessionId=OTT
湖南电视剧,http://111.23.232.117/180000001002/00000001000000000007000000001245/index.m3u8
湖南电视剧,http://111.23.232.117/180000001002/00000001000000000007000000001245/main.m3u8
湖南电视剧,http://111.23.232.117:80/180000001001/00000001000000001001000000000037/main.m3u8
湖南电视剧,http://36.158.166.3:8089/180000001002/00000001000000000007000000001245/main.m3u8
湖南电影,http://111.23.232.117:80/180000001001/00000001000000001001000000000038/main.m3u8
湖南电影,http://111.23.232.117:80/180000001001/00000001000000000002000000027999/main.m3u8
湖南电影,http://111.23.232.117/180000001002/00000001000000000007000000001246/main.m3u8
湖南电影,http://111.23.232.117/180000001002/00000001000000000007000000001246/index.m3u8?
湖南电影,http://183.215.116.134:6610/180000001001/00000001000000000002000000027999/main.m3u8?IASHttpSessionId=OTT
湖南电影,http://183.215.116.134:6610/180000001001/00000000000000020000000000182320/main.m3u8?IASHttpSessionId=OTT
湖南电影,http://183.215.116.134:6610/180000001001/00000001000000001001000000000038/main.m3u8?IASHttpSessionId=OTT
湖南电影,http://183.215.116.134:6610/180000001001/00000001000000000007000000001246/main.m3u8?IASHttpSessionId=OTT
湖南电影,http://36.158.166.3:8089/180000001002/00000001000000000007000000001246/main.m3u8
湖南都市,http://111.23.232.117:80/180000001001/00000001000000000002000000027996/main.m3u8
湖南都市,http://111.23.232.117:80/180000001001/00000001000000001001000000000041/main.m3u8
湖南都市,http://36.158.166.3:8089/180000001002/00000001000000000007000000001249/main.m3u8
湖南都市,http://111.23.232.117/180000001002/00000001000000000007000000001249/main.m3u8
湖南都市,http://111.23.232.117/180000001002/00000001000000000007000000001249/index.m3u8
湖南都市,http://183.215.116.134:6610/180000001001/00000001000000000007000000001249/main.m3u8?IASHttpSessionId=OTT
湖南都市,http://183.215.116.134:6610/180000001001/00000001000000001001000000000041/main.m3u8?IASHttpSessionId=OTT
湖南都市,http://183.215.116.134:6610/180000001001/00000000000000020000000000182308/main.m3u8?IASHttpSessionId=OTT
湖南国际,http://111.23.232.117:80/180000001001/00000001000000000002000000028002/main.m3u8
湖南国际,http://111.23.232.117:80/180000001001/00000001000000001001000000000045/main.m3u8
湖南国际,http://36.158.166.3:8089/180000001002/00000001000000000008000000047426/main.m3u8
湖南国际,http://183.215.116.134:6610/180000001001/00000001000000001001000000000045/main.m3u8?IASHttpSessionId=OTT
湖南国际,http://183.215.116.134:6610/180000001001/00000001000000000008000000047426/main.m3u8?IASHttpSessionId=OTT
湖南国际,http://183.215.116.134:6610/180000001001/00000000000000020000000000182307/main.m3u8?IASHttpSessionId=OTT
湖南国际,http://183.215.116.134:6610/180000001001/00000001000000000002000000028002/main.m3u8?IASHttpSessionId=OTT
湖南国际,http://111.23.232.117/180000001002/00000001000000000008000000047426/index.m3u8?
湖南国际,http://111.23.232.117/180000001002/00000001000000000008000000047426/main.m3u8
湖南教育,http://111.23.232.117/180000001002/00000001000000000023000000196697/index.m3u8?
湖南教育,http://111.23.232.117:80/180000001001/00000001000000001001000000000031/main.m3u8
湖南教育,http://111.23.232.117/180000001002/00000001000000000023000000196697/main.m3u8
湖南教育,http://111.23.232.117:80/180000001001/00000001000000001016000000368716/main.m3u8
湖南教育,http://36.158.166.3:8089/180000001002/00000001000000000023000000196697/main.m3u8
湖南经视,http://183.215.116.134:6610/180000001001/00000000000000020000000000182567/main.m3u8?IASHttpSessionId=OTT
湖南经视,http://183.215.116.134:6610/180000001001/00000001000000000002000000027983/main.m3u8?IASHttpSessionId=OTT
湖南经视,http://183.215.116.134:6610/180000001001/00000001000000000002000000113182/main.m3u8?IASHttpSessionId=OTT
湖南经视,http://111.23.232.117:80/180000001001/00000001000000000002000000027983/main.m3u8
湖南经视,http://111.23.232.117:80/180000001001/00000001000000001002000000059679/main.m3u8
湖南经视,http://36.158.166.3:8089/180000001002/00000001000000000002000000113182/main.m3u8
湖南经视,http://111.23.232.117/180000001002/00000001000000000002000000113182/main.m3u8
湖南经视,http://111.23.232.117/180000001002/00000001000000000002000000113182/index.m3u8?
长沙,http://39.134.13.35:6610/180000001001/00000001000000001001000000000027/index.m3u8?
长沙政法,http://39.134.13.35:6610/180000001001/00000001000000000008000000047430/index.m3u8?
湖南,http://39.134.242.92:80/180000001002/00000001000000000007000000001245/index.m3u8
湖南,http://39.134.13.35:6610/180000001001/00000001000000000002000000027998/index.m3u8?
湖南,http://39.134.13.38:6610/180000001001/00000001000000000007000000001245/index.m3u8?
湖南,http://39.134.13.35:6610/180000001001/00000001000000001001000000000037/index.m3u8?
湖南,http://39.134.13.34:6610/180000001001/00000001000000000007000000001245/index.m3u8?
湖南,http://39.134.13.45:6610/180000001001/00000001000000000007000000001245/index.m3u8?
湖南,http://39.134.13.66:6610/180000001001/00000001000000000007000000001245/index.m3u8?
湖南,http://39.134.13.37:6610/180000001001/00000001000000000007000000001245/index.m3u8?
湖南,http://39.134.13.35:6610/180000001001/00000001000000000007000000001245/index.m3u8?
湖南,http://39.134.13.36:6610/180000001001/00000001000000000007000000001245/index.m3u8?
湖南,http://39.134.242.92:80/180000001002/00000001000000000007000000001246/index.m3u8
湖南,http://39.134.13.34:6610/180000001001/00000001000000000007000000001246/index.m3u8?
湖南,http://39.134.13.35:6610/180000001001/00000001000000000002000000027999/index.m3u8?
湖南,http://39.134.13.37:6610/180000001001/00000001000000000007000000001246/index.m3u8?
湖南,http://39.134.13.35:6610/180000001001/00000001000000001001000000000038/index.m3u8?
湖南,http://39.134.13.38:6610/180000001001/00000001000000000007000000001246/index.m3u8?
湖南,http://39.134.13.35:6610/180000001001/00000001000000000007000000001246/index.m3u8?
湖南,http://39.134.13.36:6610/180000001001/00000001000000000007000000001246/index.m3u8?
湖南,http://39.134.13.45:6610/180000001001/00000001000000000007000000001246/index.m3u8?
湖南,http://39.134.13.66:6610/180000001001/00000001000000000007000000001246/index.m3u8?
湖南都市,http://39.134.13.37:6610/180000001001/00000001000000000007000000001249/index.m3u8?
湖南都市,http://39.134.13.35:6610/180000001001/00000001000000000002000000027996/index.m3u8?
湖南都市,http://39.134.13.35:6610/180000001001/00000001000000000007000000001249/index.m3u8?
湖南都市,http://39.134.13.66:6610/180000001001/00000001000000000007000000001249/index.m3u8?
湖南都市,http://39.134.13.38:6610/180000001001/00000001000000000007000000001249/index.m3u8?
湖南都市,http://39.134.13.45:6610/180000001001/00000001000000000007000000001249/index.m3u8?
湖南都市,http://39.134.242.92:80/180000001002/00000001000000000007000000001249/index.m3u8
湖南都市,http://39.134.13.34:6610/180000001001/00000001000000000007000000001249/index.m3u8?
湖南都市,http://39.134.13.35:6610/180000001001/00000001000000001001000000000041/index.m3u8?
湖南都市,http://39.134.240.3/PLTV/2/224/3221226146/index.m3u8
湖南都市,http://39.134.13.36:6610/180000001001/00000001000000000007000000001249/index.m3u8?
湖南公共,http://39.134.242.92:80/180000001002/00000001000000000008000000047425/index.m3u8
湖南公共,http://39.134.13.35:6610/180000001001/00000001000000000002000000027997/index.m3u8?
湖南公共,http://39.134.13.35:6610/180000001001/00000001000000000008000000047425/index.m3u8?
湖南公共,http://39.134.13.35:6610/180000001001/00000001000000001001000000000044/index.m3u8?
湖南国际,http://39.134.242.92:80/180000001002/00000001000000000008000000047426/index.m3u8
湖南国际,http://39.134.13.35:6610/180000001001/00000001000000000008000000047426/index.m3u8?
湖南国际,http://39.134.13.35:6610/180000001001/00000001000000001001000000000045/index.m3u8?
湖南教育,http://39.134.242.92:80/180000001002/00000001000000000023000000196697/index.m3u8
湖南教育,http://39.134.13.35:6610/180000001001/00000001000000000003000000104065/index.m3u8?
湖南教育,http://39.134.13.35:6610/180000001001/00000001000000001001000000000031/index.m3u8?
湖南经视,http://39.134.13.35:6610/180000001001/00000001000000000002000000027983/index.m3u8?
湖南经视,http://39.134.242.92:80/180000001002/00000001000000000002000000113182/index.m3u8
湖南经视,http://39.134.13.35:6610/180000001001/00000000000000020000000000182567/index.m3u8?
湖南快乐购,http://39.134.13.35:6610/180000001001/00000000000000020000000000182544/index.m3u8?
湖南快乐购,http://39.134.13.35:6610/180000001001/00000001000000001001000000000046/index.m3u8?
湖南快乐购,http://39.134.13.35:6610/180000001001/00000001000000000008000000047427/index.m3u8?
湖南娱乐,http://39.134.13.36:6610/180000001001/00000001000000000007000000001248/index.m3u8?
湖南娱乐,http://39.134.13.35:6610/180000001001/00000001000000000002000000027995/index.m3u8?
湖南娱乐,http://39.134.13.34:6610/180000001001/00000001000000000007000000001248/index.m3u8?
湖南娱乐,http://39.134.13.45:6610/180000001001/00000001000000000007000000001248/index.m3u8?
湖南娱乐,http://39.134.13.37:6610/180000001001/00000001000000000007000000001248/index.m3u8?
湖南娱乐,http://39.134.13.35:6610/180000001001/00000001000000001001000000000040/index.m3u8?
湖南娱乐,http://39.134.242.92:80/180000001002/00000001000000000007000000001248/index.m3u8
湖南娱乐,http://39.134.13.38:6610/180000001001/00000001000000000007000000001248/index.m3u8?
湖南娱乐,http://39.134.13.66:6610/180000001001/00000001000000000007000000001248/index.m3u8?
怀化,http://39.134.13.35:6610/180000001001/00000001000000000016000000287147/index.m3u8?
常德,http://39.134.13.35:6610/180000001001/00000001000000000014000000153736/index.m3u8?
株洲,http://39.134.13.35:6610/180000001001/00000001000000000008000000047451/index.m3u8?
浏阳,http://39.134.13.35:6610/180000001001/00000001000000001001000000000026/index.m3u8?
浏阳,http://39.134.13.35:6610/180000001001/00000001000000001001000000000070/index.m3u8?
湘西,http://39.134.13.35:6610/180000001001/00000001000000001001000000000069/index.m3u8?
金鹰纪实,http://39.134.13.35:6610/180000001001/00000001000000000016000000007228/index.m3u8?
金鹰纪实,http://39.134.242.92:80/180000001002/00000001000000000016000000007228/index.m3u8
金鹰卡通,http://39.134.13.34:6610/180000001001/00000001000000000007000000001247/index.m3u8?
金鹰卡通,http://39.134.13.66:6610/180000001001/00000001000000000007000000001247/index.m3u8?
金鹰卡通,http://39.134.13.37:6610/180000001001/00000001000000000007000000001247/index.m3u8?
金鹰卡通,http://39.134.13.38:6610/180000001001/00000001000000000007000000001247/index.m3u8?
金鹰卡通,http://39.134.13.36:6610/180000001001/00000001000000000007000000001247/index.m3u8?
金鹰卡通,http://39.134.13.45:6610/180000001001/00000001000000000007000000001247/index.m3u8?
金鹰卡通,http://39.134.242.92:80/180000001002/00000001000000000007000000001247/index.m3u8
金鹰卡通,http://39.134.13.35:6610/180000001001/00000001000000000007000000001247/index.m3u8?
天元围棋,http://39.134.13.35:6610/180000001001/00000001000000000010000000040365/index.m3u8?
长沙,http://39.134.13.35:6610/180000001001/00000001000000000008000000047429/index.m3u8?
长沙,http://39.134.13.35:6610/180000001001/00000001000000001001000000000048/index.m3u8?
长沙,http://39.134.242.92:80/180000001002/00000000000000020000000000182539/main.m3u8
长沙,http://39.134.13.35:6610/180000001001/00000000000000020000000000182539/index.m3u8?
长沙政法,http://39.134.13.35:6610/180000001001/00000001000000001001000000000049/index.m3u8?
长沙政法,http://39.134.13.35:6610/180000001001/00000001000000001001000000000028/index.m3u8?
长沙政法,http://39.134.242.92:80/180000001002/00000000000000020000000000182540/main.m3u8
长沙政法,http://39.134.13.35:6610/180000001001/00000000000000020000000000182540/index.m3u8?
株洲,http://39.134.13.35:6610/180000001001/00000001000000000008000000047450/index.m3u8?
财富天下,http://39.134.13.35:6610/180000001001/00000001000000000010000000040380/index.m3u8?
茶频道,http://39.134.13.35:6610/180000001001/00000001000000001001000000000009/index.m3u8?
茶频道,http://183.215.116.134:6610/180000001001/00000001000000000025000000316196/main.m3u8?IASHttpSessionId=OTT
常德,http://183.215.116.134:6610/180000001001/00000001000000000014000000153736/main.m3u8?IASHttpSessionId=OTT
湖南娱乐,http://39.134.13.35:6610/180000001001/00000001000000000007000000001248/index.m3u8?


电影影视,#genre#
731,https://hn.bfvvs.com/play/mbkJBg5a/index.m3u8
731 ,https://hn.bfvvs.com/play/hls/mbkJBg5a/index.m3u8
0731,https://v.lzcdn27.com/20250919/1482_28cedfbf/index.m3u8 
上甘岭,https://cloud.video.taobao.com/vod/duGmkIVBROATsR94tVmIXcJW3oyonpQUetbzJyfqprg.mp4
平原游击队1955,https://cloud.video.taobao.com/vod/WolK2Xy8wkvhNBw3WFI_pXy0DgHKGM6KvAzPl2q9FxE.mp4
平原游击队1955高清,https://cloud.video.taobao.com/vod/Rn5F2PP-MM9nzr1T59zqJFlx5xnQc7JUN2wwwiy3OqE.mp4
地雷战,https://cloud.video.taobao.com/vod/FUlLa_36ipZjSQgtvfm79_EYZNiHL1yMljrxuXqtV-c.mp4
渡江侦察记1974,https://cloud.video.taobao.com/vod/plJqx7Q16y24flsVgbSJ6LNicWafllQDnC3rZziM-Po.mp4
小英雄雨来,https://cloud.video.taobao.com/vod/RiLVin6FtgR5qvAm04VK45WofHdS_8ie5jOR6NYFOKA.mp4
渡江侦察记1954,https://cloud.video.taobao.com/vod/PMZ_wlrJZtM02pTz-n0xcrNicWafllQDnC3rZziM-Po.mp4
百团大战,https://cloud.video.taobao.com/vod/f9SEL8xzVQl4Cg9KEjBLhLWOSNEHpPoxbe3rai6gJwo.mp4
地道战,https://cloud.video.taobao.com/vod/Iaw0hTjxinaxTVzCUo7GqMDQOSfY4mHfv5vS7L-yoUc.mp4
城南旧事,https://cloud.video.taobao.com/vod/nRkx2Rb4OxjxyrE5IS_ikTywVBNfLC_uG17MZR-mhCc.mp4
铁道游击队,https://cloud.video.taobao.com/vod/GiFKeJQ4hiuVaoDlAjFoknqdOk09LuztSyUiSVhA2fg.mp4
小兵张嘎,https://cloud.video.taobao.com/vod/qI_2Ea87ycImtV2GXCGbO7Id_I5ZpLCi-bkHPGLoY5o.mp4
狼牙山五壮士,http://cloud.video.taobao.com/play/u/null/p/1/e/6/t/1/541802055622.mp4



93阅兵,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_3041161111_10620162668/merged_1756881308255_455679_2980_34430.m3u8
93阅兵,https://data.video.iqiyi.com/v.f4v?random=1756893723685
93阅兵,https://pcvideocmnetzte.titan.mgtv.com/c1/2019/10/01_0/33BE3F10F636C949D9BE29BDBC8AF199_20191001_1_1_953_mp4/3AE1E511E2080BE4BB5F0A2AEA29B181.m3u8?arange=0&pm=kUC2l82qmnMTOvqcH1bV413oGpUuy6Jf4YKI_~3dDvxDBNSvjnCswfNkn_VhFeeEICyTCuDVlILsNSelr813Fa0FkazE6gumB49k45DaaIIPl1jfob2Fb8bV90KgY2QA9sGZoD~mDuQdzsf0EtwPGKjWj2gvTVqFHIt2luL5eSXEMuX2AQE49rk3u0QOUgaLnz~iUiHi1PoVP4~kHSc9~wUguMJBiLG2jqAzQX7qKCVgGfwcBdt0_P4pO4e5bcKI~gpvBKhRoFZkMintdCgy4OMrsQAf9sUJmAQ_ysCxHljUQmgkFxoyc7ECTX8pMrNtS5F0~4G55b3yvGhH4a8iKPfdUrlnSbErIhNlQCTSvEUbzYrtc9y0c_CCUZ~H7fB4pEUKqDmLAYQHqy~iF8DIV5H79MxcPT_7&mr=OUN6WvhW1Jb05a3bq1NnMDhzLStkMi6kb7kfWVhF2WefZ98cRIFNtFmznz77cmPhPQfqgY4bqbY5kDPXV4rT18L20OSVQnbqQEx4cnu2QWeNnlolQjT1CxgpayR4KZlSLoWNmbtx8IeRrXKJZ0DtdzBtZrGFleJbMA2I4HLpQuS1Wuy0wL0Se3KFSOwF9I8THDIdR4_IkvS_jKKS9bD0pShKcLS7EInuGI10LToOB4gAAZQMPgRbWy566PBldkGfxmq0uuI5Im1emJe0PsF~ZGq~U6vGB7sn81OYJ1BTHR_FrRed~K~wZdbPjGR1br81dZI63dD2DPJRRGbAl~nST78y3h2z7WqVqCsHSTLf3Wr7V0D~v0_5FTzVFmNVWeh0xegw8_mQZ33oxFeBbM2Qk_Q6ULxi28ShIsbqMgjRvlejysdLf6rafEUS59aifqyhPm1uTpFiOXWRiraHzpqV2HcDGUT8WjHTjaZlH02fDRXnbGL9UTDrKVy8yRIFKSMugCy39wuDXix6GUVcvZ4oxJ6E8TD9yLLuRF6Oc_v58OYzQGmgfkM~J3_7ksvdWXIqYk4N1wi1y6Cm~EX2Qs3NdjSXErmbXevRu8sMIQOd91lL~QhsXgJzTsReX6Z0Ck1pZmgCTngJghyiVbChZ9jRoQ--&uid=null&term=4&def=2&scid=25050&cpno=6i06rp&ruid=afe384a96c9b4ba5&sh=1&ftc=webO1&sftc=v6.7.86ds1_vtp1

哪吒之魔童闹海,https://dow.lzdown28.com/20250731/679_50a2b047/%E5%93%AA%E5%90%92%E4%B9%8B%E9%AD%94%E7%AB%A5%E9%97%B9%E6%B5%B7%20(2025).mp4
